year_month,department_name,region_name,revenue,opex,capex,profit,headcount,profit_margin,revenue_variance,tickets_resolved,sla_breaches,cycle_time,utilization,backlog
2022-09,Operations,Latin America,316382.92,246090.73,39162.74,31129.45,21.0,9.84,-0.27,135,8,3.98,92.62,235.0
2022-09,Operations,North America,562250.42,421884.26,75647.48,64718.68,36.0,11.51,4.64,286,14,3.74,92.79,592.0
2022-09,Product,Asia Pacific,527369.04,376138.66,97575.0,53655.38,27.0,10.17,2.2,90,5,5.56,78.12,197.0
2022-09,Product,Europe,465536.83,317607.06,79330.48,68599.29,27.0,14.74,-21.24,108,7,5.73,93.58,204.0
2022-09,Product,Latin America,322930.86,243125.17,67783.01,12022.68,22.0,3.72,-15.21,69,2,6.4,71.54,110.0
2022-09,Product,North America,696246.95,530075.79,159191.2,6979.96,39.0,1.0,-13.74,153,10,4.87,85.24,256.0
2022-09,Sales,Asia Pacific,1330185.59,815820.04,70455.09,443910.46,29.0,33.37,5.59,76,5,2.17,87.39,122.0
2022-09,Sales,Europe,1180710.2,724241.41,67946.34,388522.45,35.0,32.91,-17.16,92,6,2.55,85.21,189.0
2022-09,Sales,Latin America,989886.17,679749.33,59337.39,250799.45,25.0,25.34,-2.5,55,2,2.31,71.01,118.0
2022-09,Sales,North America,1539481.48,946996.55,73520.28,518964.65,45.0,33.71,1.16,121,2,1.87,70.06,199.0
2022-10,Customer Support,Asia Pacific,266544.14,193191.11,19392.82,53960.21,43.0,20.24,-7.1,456,14,1.02,74.94,1172.0
2022-10,Customer Support,Europe,337870.44,257038.65,23106.54,57725.26,49.0,17.09,3.04,577,13,0.81,81.45,1266.0
2022-10,Customer Support,Latin America,229280.2,151621.32,20707.72,56951.16,30.0,24.84,-7.41,306,6,0.83,93.86,703.0
2022-10,Customer Support,North America,441402.64,278518.47,29418.42,133465.75,57.0,30.24,-2.17,709,44,1.09,77.95,1152.0
2022-10,Engineering,Asia Pacific,845262.83,572958.11,113039.14,159265.59,55.0,18.84,-0.63,136,2,5.81,92.64,299.0
2022-10,Engineering,Europe,907228.7,649748.19,162793.8,94686.71,63.0,10.44,-10.4,172,13,5.39,85.01,348.0
2022-10,Engineering,Latin America,698598.79,466930.19,105949.94,125718.65,39.0,18.0,26.28,101,6,6.48,72.27,259.0
2022-10,Engineering,North America,1168307.92,845744.22,179690.11,142873.59,74.0,12.23,-0.89,214,5,6.11,87.95,528.0
2022-10,Finance,Asia Pacific,219978.49,173253.53,5504.13,41220.83,15.0,18.74,25.24,38,1,1.4,77.57,75.0
2022-10,Finance,Europe,192023.37,128090.31,4762.99,59170.08,19.0,30.81,-27.21,47,1,1.91,70.62,90.0
2022-10,Finance,Latin America,141304.88,91265.03,4186.76,45853.09,12.0,32.45,-8.09,26,1,1.87,86.85,37.0
2022-10,Finance,North America,296871.09,215090.85,10592.54,71187.7,21.0,23.98,7.42,55,3,1.62,87.95,92.0
2022-10,HR,Asia Pacific,137230.16,85897.27,2477.24,48855.65,10.0,35.6,-17.22,28,1,2.33,76.13,44.0
2022-10,HR,Europe,162784.66,106733.62,3644.15,52406.89,11.0,32.19,-19.15,30,0,2.38,77.04,60.0
2022-10,HR,Latin America,100818.22,64735.52,2265.61,33817.09,7.0,33.54,-22.95,17,1,2.25,93.68,34.0
2022-10,HR,North America,179093.37,112731.24,4259.67,62102.47,15.0,34.68,-4.69,46,1,2.19,72.25,94.0
2022-10,Marketing,Asia Pacific,657358.58,499962.08,77855.45,79541.05,21.0,12.1,-6.31,52,2,2.5,80.04,106.0
2022-10,Marketing,Europe,597423.0,360741.32,66411.99,170269.69,24.0,28.5,-9.83,60,4,2.77,80.81,155.0
2022-10,Marketing,Latin America,450525.74,284163.8,46361.03,120000.91,16.0,26.64,2.03,43,1,3.04,87.57,87.0
2022-10,Marketing,North America,719205.95,532951.62,70630.97,115623.35,30.0,16.08,-6.39,77,3,2.61,87.76,173.0
2022-10,Operations,Asia Pacific,416860.04,267726.84,57286.51,91846.68,29.0,22.03,7.58,175,6,3.66,91.86,366.0
2022-10,Operations,Europe,431916.67,266455.04,54045.15,111416.48,32.0,25.8,-0.12,226,7,4.22,83.23,569.0
2022-10,Operations,Latin America,331501.16,217897.01,44595.77,69008.38,23.0,20.82,4.49,130,4,4.75,81.86,244.0
2022-10,Operations,North America,543741.09,390714.97,61462.53,91563.6,33.0,16.84,1.2,273,12,4.79,85.24,598.0
2022-10,Product,Asia Pacific,555462.55,374544.76,97546.62,83371.17,27.0,15.01,7.64,85,6,6.61,84.48,200.0
2022-10,Product,Europe,612652.07,406050.53,124393.99,82207.54,32.0,13.42,3.65,120,9,7.14,85.05,214.0
2022-10,Product,Latin America,385961.49,268874.73,87635.81,29450.94,20.0,7.63,1.34,60,4,5.74,81.06,111.0
2022-10,Product,North America,654856.99,487869.25,134863.22,32124.52,37.0,4.91,-18.87,149,3,5.12,82.72,269.0
2022-10,Sales,Asia Pacific,1351792.55,856321.93,67599.35,427871.28,33.0,31.65,7.31,70,5,1.83,79.74,130.0
2022-10,Sales,Europe,1148541.03,793587.72,61442.04,293511.27,37.0,25.56,-19.42,90,2,1.87,90.88,194.0
2022-10,Sales,Latin America,969775.08,635258.58,41820.71,292695.79,26.0,30.18,-4.48,55,4,2.52,89.42,120.0
2022-10,Sales,North America,1821214.02,1329307.36,102148.76,389757.89,45.0,21.4,19.67,109,6,2.21,73.84,203.0
2022-11,Customer Support,Asia Pacific,358940.93,237753.82,26877.17,94309.94,40.0,26.27,25.1,479,34,0.92,72.03,1232.0
2022-11,Customer Support,Europe,396033.12,238434.47,34420.66,123177.98,50.0,31.1,20.78,543,42,0.85,80.59,1299.0
2022-11,Customer Support,Latin America,225942.48,151082.62,20494.41,54365.46,37.0,24.06,-8.76,322,19,0.82,73.33,747.0
2022-11,Customer Support,North America,473212.09,367672.09,41477.11,64062.9,55.0,13.54,4.88,651,46,0.89,85.55,1155.0
2022-11,Engineering,Asia Pacific,831882.55,606399.99,111297.24,114185.32,55.0,13.73,-2.21,142,6,5.0,74.25,309.0
2022-11,Engineering,Europe,842755.97,666020.74,110004.51,66730.71,61.0,7.92,-16.77,174,5,5.41,77.82,354.0
2022-11,Engineering,Latin America,680518.56,427532.18,104971.79,148014.59,40.0,21.75,23.02,107,4,6.38,93.66,262.0
2022-11,Engineering,North America,1081532.19,719918.25,159244.14,202369.8,77.0,18.71,-8.25,231,5,6.08,73.51,568.0
2022-11,Finance,Asia Pacific,215399.28,141347.15,5618.03,68434.1,16.0,31.77,22.63,37,1,1.73,76.5,81.0
2022-11,Finance,Europe,228256.16,147794.88,5614.05,74847.23,19.0,32.79,-13.48,40,1,1.43,93.14,93.0
2022-11,Finance,Latin America,157007.33,117779.67,4004.6,35223.06,13.0,22.43,2.13,26,1,1.47,72.51,40.0
2022-11,Finance,North America,282429.2,194208.4,9622.41,78598.38,20.0,27.83,2.19,57,2,1.29,80.42,92.0
2022-11,HR,Asia Pacific,149193.31,90414.24,3534.68,55244.39,11.0,37.03,-10.0,28,1,2.37,83.63,45.0
2022-11,HR,Europe,148771.55,113865.54,3004.87,31901.14,12.0,21.44,-26.11,33,2,2.63,82.4,66.0
2022-11,HR,Latin America,113133.63,81715.59,2424.23,28993.8,8.0,25.63,-13.54,19,0,3.04,92.4,35.0
2022-11,HR,North America,219722.33,156696.36,5148.79,57877.17,14.0,26.34,16.94,39,1,2.24,85.68,101.0
2022-11,Marketing,Asia Pacific,549588.29,383187.3,64208.17,102192.82,19.0,18.59,-21.67,50,1,3.04,88.89,112.0
2022-11,Marketing,Europe,721963.36,541510.9,62148.01,118304.46,24.0,16.39,8.97,65,4,3.08,88.61,161.0
2022-11,Marketing,Latin America,444071.03,287593.43,51662.06,104815.55,16.0,23.6,0.57,41,1,3.12,71.11,93.0
2022-11,Marketing,North America,771811.12,503722.12,61765.06,206323.94,31.0,26.73,0.46,83,6,3.8,76.05,186.0
2022-11,Operations,Asia Pacific,358467.2,229737.93,40270.12,88459.16,27.0,24.68,-7.49,171,9,3.49,81.31,396.0
2022-11,Operations,Europe,533078.49,401882.42,61356.03,69840.03,32.0,13.1,23.27,226,15,3.71,89.09,600.0
2022-11,Operations,Latin America,364494.93,255864.8,43761.71,64868.42,19.0,17.8,14.89,131,9,4.38,74.8,259.0
2022-11,Operations,North America,599809.03,378418.58,71610.44,149780.01,36.0,24.97,11.63,316,14,3.22,74.24,639.0
2022-11,Product,Asia Pacific,481910.94,334538.74,102624.42,44747.77,28.0,9.29,-6.61,85,5,6.61,79.73,209.0
2022-11,Product,Europe,596052.75,375569.53,141530.41,78952.81,30.0,13.25,0.84,109,6,5.35,85.25,229.0
2022-11,Product,Latin America,415128.96,324162.56,93567.01,-2600.61,22.0,-0.63,9.0,67,2,6.01,78.59,116.0
2022-11,Product,North America,668802.81,525495.83,110315.46,32991.51,33.0,4.93,-17.14,135,9,4.98,75.39,295.0
2022-11,Sales,Asia Pacific,1201923.1,742071.46,61461.18,398390.46,35.0,33.15,-4.59,74,4,2.37,80.72,141.0
2022-11,Sales,Europe,1586872.14,1133426.75,68013.38,385432.02,35.0,24.29,11.34,90,6,1.73,72.76,210.0
2022-11,Sales,Latin America,878673.87,645432.46,39021.98,194219.43,24.0,22.1,-13.46,51,1,2.33,80.49,130.0
2022-11,Sales,North America,1528121.37,972752.49,86360.59,469008.3,42.0,30.69,0.41,107,7,1.99,70.11,208.0
2022-12,Customer Support,Asia Pacific,286461.01,195892.52,19875.39,70693.11,47.0,24.68,-0.16,483,13,1.08,76.85,1238.0
2022-12,Customer Support,Europe,321410.97,218254.72,22439.93,80716.33,45.0,25.11,-1.98,609,13,1.19,78.03,1303.0
2022-12,Customer Support,Latin America,237484.69,166354.57,20757.96,50372.16,37.0,21.21,-4.1,304,8,0.84,89.01,776.0
2022-12,Customer Support,North America,390444.34,261980.17,30150.71,98313.47,61.0,25.18,-13.46,657,28,1.25,75.97,1182.0
2022-12,Engineering,Asia Pacific,824927.5,526404.36,108129.8,190393.34,53.0,23.08,-3.03,127,10,4.77,92.11,326.0
2022-12,Engineering,Europe,1097530.05,855099.46,191574.44,50856.16,59.0,4.63,8.4,176,9,5.37,71.33,368.0
2022-12,Engineering,Latin America,757187.34,472468.41,124251.07,160467.86,43.0,21.19,36.88,97,5,6.1,92.08,265.0
2022-12,Engineering,North America,1006116.45,646419.21,160788.89,198908.35,72.0,19.77,-14.65,228,11,6.35,77.34,586.0
2022-12,Finance,Asia Pacific,218685.02,144475.83,7695.67,66513.52,15.0,30.42,24.5,36,2,1.28,76.27,87.0
2022-12,Finance,Europe,225427.42,152433.63,7597.1,65396.69,19.0,29.01,-14.55,42,2,1.31,86.18,100.0
2022-12,Finance,Latin America,181698.54,128336.3,4431.97,48930.27,12.0,26.93,18.19,27,1,1.7,80.36,40.0
2022-12,Finance,North America,269434.3,166224.17,7975.34,95234.79,22.0,35.35,-2.51,53,3,1.41,81.09,92.0
2022-12,HR,Asia Pacific,174108.96,107139.79,3279.75,63689.42,11.0,36.58,5.03,25,1,2.48,90.91,49.0
2022-12,HR,Europe,160613.73,109784.85,2719.33,48109.55,12.0,29.95,-20.23,32,2,3.0,82.87,66.0
2022-12,HR,Latin America,142077.04,108395.43,2968.65,30712.96,8.0,21.62,8.59,21,0,2.99,78.79,35.0
2022-12,HR,North America,198898.15,145450.62,4727.65,48719.88,14.0,24.49,5.85,45,2,2.59,92.49,104.0
2022-12,Marketing,Asia Pacific,571034.68,417850.93,57841.06,95342.69,20.0,16.7,-18.61,54,3,3.65,73.04,120.0
2022-12,Marketing,Europe,844397.81,542896.43,69822.72,231678.65,25.0,27.44,27.45,61,2,3.68,92.66,167.0
2022-12,Marketing,Latin America,527134.66,347524.87,61955.52,117654.27,18.0,22.32,19.38,39,1,3.04,82.73,100.0
2022-12,Marketing,North America,965564.55,599510.25,99524.89,266529.42,29.0,27.6,25.68,87,5,3.86,72.09,201.0
2022-12,Operations,Asia Pacific,409969.67,293344.1,46425.79,70199.77,29.0,17.12,5.81,164,11,4.03,76.34,424.0
2022-12,Operations,Europe,425988.15,314550.61,50258.33,61179.21,29.0,14.36,-1.49,230,12,4.33,91.52,637.0
2022-12,Operations,Latin America,342059.84,229236.13,38790.57,74033.14,22.0,21.64,7.82,131,8,3.73,70.1,271.0
2022-12,Operations,North America,547832.9,434949.04,63931.68,48952.18,35.0,8.94,1.96,292,22,3.56,88.1,686.0
2022-12,Product,Asia Pacific,591939.99,452771.52,101644.92,37523.55,29.0,6.34,14.71,88,3,7.76,90.53,216.0
2022-12,Product,Europe,597142.36,448143.15,120923.43,28075.78,31.0,4.7,1.02,120,4,5.94,85.34,243.0
2022-12,Product,Latin America,475013.6,325983.0,90406.13,58624.48,23.0,12.34,24.73,69,2,5.1,78.81,121.0
2022-12,Product,North America,823500.64,647980.39,192133.94,-16613.69,37.0,-2.02,2.03,140,6,7.59,92.77,315.0
2022-12,Sales,Asia Pacific,1391629.72,1094253.74,78515.22,218860.77,33.0,15.73,10.47,74,5,2.29,70.45,144.0
2022-12,Sales,Europe,1306222.99,926555.08,75823.97,303843.93,35.0,23.26,-8.35,87,5,2.23,79.39,212.0
2022-12,Sales,Latin America,1156683.87,786433.71,53827.32,316422.84,23.0,27.36,13.93,48,2,2.36,72.76,138.0
2022-12,Sales,North America,1767384.61,1166453.37,91765.51,509165.74,43.0,28.81,16.13,112,4,1.64,84.96,227.0
2023-01,Customer Support,Asia Pacific,329821.94,211766.7,29186.48,88868.76,42.0,26.94,-3.53,480,29,0.95,84.04,1306.0
2023-01,Customer Support,Europe,423353.77,255383.96,38181.5,129788.3,45.0,30.66,-3.75,528,41,0.95,73.19,1360.0
2023-01,Customer Support,Latin America,242738.6,193178.74,20769.41,28790.46,37.0,11.86,1.79,351,21,1.24,91.75,816.0
2023-01,Customer Support,North America,518016.39,331688.83,48642.7,137684.85,61.0,26.58,-3.13,656,13,0.8,72.76,1213.0
2023-01,Engineering,Asia Pacific,1001665.19,670275.5,160532.46,170857.23,59.0,17.06,-4.28,130,4,6.15,94.97,342.0
2023-01,Engineering,Europe,897630.91,587409.41,108059.27,202162.22,67.0,22.52,-4.45,157,11,5.52,93.76,399.0
2023-01,Engineering,Latin America,791087.47,516727.01,141936.86,132423.59,39.0,16.74,-1.02,106,7,4.89,84.36,282.0
2023-01,Engineering,North America,1378991.36,960886.85,208014.95,210089.55,71.0,15.24,-0.73,197,13,4.9,84.51,588.0
2023-01,Finance,Asia Pacific,248222.18,158536.3,7868.16,81817.73,15.0,32.96,-3.72,37,1,1.44,80.95,89.0
2023-01,Finance,Europe,249547.16,170114.08,8024.53,71408.55,16.0,28.62,4.88,44,2,1.73,85.59,105.0
2023-01,Finance,Latin America,171194.85,110591.66,4953.63,55649.56,12.0,32.51,-1.69,29,1,1.32,70.14,40.0
2023-01,Finance,North America,319229.18,242961.01,10573.49,65694.69,20.0,20.58,3.64,53,1,1.73,75.22,95.0
2023-01,HR,Asia Pacific,200937.45,152464.03,4275.02,44198.4,11.0,22.0,-3.53,29,1,2.87,72.8,52.0
2023-01,HR,Europe,205334.76,134315.38,3418.79,67600.59,13.0,32.92,3.56,31,1,2.63,90.26,71.0
2023-01,HR,Latin America,135384.51,98001.87,2611.5,34771.14,8.0,25.68,1.73,19,0,2.79,76.42,35.0
2023-01,HR,North America,246529.76,188563.24,4727.44,53239.08,13.0,21.6,-2.32,41,1,2.67,91.45,110.0
2023-01,Marketing,Asia Pacific,600001.98,454486.13,55354.57,90161.27,20.0,15.03,-0.88,58,1,2.6,82.39,121.0
2023-01,Marketing,Europe,675883.88,410855.19,69587.65,195441.04,24.0,28.92,4.95,72,2,2.9,81.61,180.0
2023-01,Marketing,Latin America,624567.91,442718.55,56841.65,125007.7,18.0,20.02,2.34,39,1,3.35,93.74,107.0
2023-01,Marketing,North America,1070938.19,671576.67,95590.88,303770.64,31.0,28.36,-4.09,84,4,2.82,84.27,213.0
2023-01,Operations,Asia Pacific,445863.47,345159.72,44590.45,56113.31,26.0,12.59,-2.46,170,6,3.44,91.62,440.0
2023-01,Operations,Europe,477727.53,308237.36,64603.41,104886.77,33.0,21.96,4.22,219,7,4.01,71.9,667.0
2023-01,Operations,Latin America,363743.61,250408.89,40757.93,72576.79,21.0,19.95,-0.3,136,7,4.02,74.81,291.0
2023-01,Operations,North America,601471.87,427029.22,59201.38,115241.28,36.0,19.16,-3.22,283,15,4.91,72.94,725.0
2023-01,Product,Asia Pacific,536458.34,328306.42,91454.29,116697.63,28.0,21.75,-3.38,83,3,5.33,79.09,222.0
2023-01,Product,Europe,703453.93,453906.81,151515.78,98031.35,29.0,13.94,-1.24,104,5,7.42,75.63,252.0
2023-01,Product,Latin America,487710.82,325919.45,96704.41,65086.96,23.0,13.35,1.71,73,5,5.14,88.15,121.0
2023-01,Product,North America,803286.51,578872.38,172387.37,52026.76,37.0,6.48,0.71,143,8,7.25,70.14,343.0
2023-01,Sales,Asia Pacific,1514694.31,1180844.97,63136.33,270713.01,32.0,17.87,4.16,72,2,1.76,75.92,151.0
2023-01,Sales,Europe,1472038.48,1044104.69,71164.03,356769.76,34.0,24.24,3.4,96,2,1.82,77.74,223.0
2023-01,Sales,Latin America,1146740.55,826214.97,49608.43,270917.14,24.0,23.62,5.0,51,3,2.06,71.47,145.0
2023-01,Sales,North America,1980648.86,1236078.42,116403.91,628166.53,41.0,31.72,-1.21,120,2,1.94,73.61,232.0
2023-02,Customer Support,Asia Pacific,351856.33,256219.35,27767.73,67869.24,42.0,19.29,2.92,413,20,0.85,73.22,1325.0
2023-02,Customer Support,Europe,421367.37,328492.55,37888.33,54986.49,50.0,13.05,-4.2,524,22,0.89,89.81,1403.0
2023-02,Customer Support,Latin America,290064.84,194843.61,27023.27,68197.97,31.0,23.51,21.63,361,27,1.21,78.35,835.0
2023-02,Customer Support,North America,421724.75,295049.59,36292.76,90382.39,57.0,21.43,-21.14,726,24,1.14,84.14,1224.0
2023-02,Engineering,Asia Pacific,1114454.05,679909.86,193272.03,241272.15,57.0,21.65,6.5,141,5,6.31,86.42,354.0
2023-02,Engineering,Europe,1062609.82,754058.79,138648.09,169902.95,59.0,15.99,13.11,157,5,5.29,84.24,405.0
2023-02,Engineering,Latin America,760685.34,466968.61,95384.32,198332.4,44.0,26.07,-4.83,107,7,4.73,78.49,302.0
2023-02,Engineering,North America,1113686.84,686387.19,150921.82,276377.83,67.0,24.82,-19.82,198,5,6.41,93.52,595.0
2023-02,Finance,Asia Pacific,217224.88,155467.52,7020.94,54736.42,17.0,25.2,-15.74,37,1,1.25,94.37,94.0
2023-02,Finance,Europe,285709.15,210407.17,7937.82,67364.16,17.0,23.58,20.08,44,1,1.42,71.68,112.0
2023-02,Finance,Latin America,211425.82,147996.34,6926.94,56502.54,13.0,26.72,21.41,26,1,1.77,89.5,42.0
2023-02,Finance,North America,334069.76,254726.44,9328.33,70014.99,21.0,20.96,8.45,59,2,1.71,71.39,96.0
2023-02,HR,Asia Pacific,188070.98,133205.95,3138.58,51726.45,10.0,27.5,-9.71,25,1,3.03,75.77,52.0
2023-02,HR,Europe,185172.09,115752.92,4390.03,65029.14,11.0,35.12,-6.61,36,2,3.24,91.85,78.0
2023-02,HR,Latin America,146278.45,103692.26,2613.99,39972.21,8.0,27.33,9.91,22,0,3.09,70.1,35.0
2023-02,HR,North America,209696.96,137751.67,4098.37,67846.92,15.0,32.35,-16.92,43,0,3.16,85.08,111.0
2023-02,Marketing,Asia Pacific,646197.54,439676.32,70537.35,135983.86,23.0,21.04,6.76,57,3,3.77,70.37,130.0
2023-02,Marketing,Europe,725611.08,449068.92,82183.24,194358.91,27.0,26.79,12.67,70,3,2.58,83.3,184.0
2023-02,Marketing,Latin America,484901.64,360004.27,45708.69,79188.68,16.0,16.33,-20.55,44,2,2.6,72.03,107.0
2023-02,Marketing,North America,1045061.81,694658.94,111405.93,238996.94,30.0,22.87,-6.41,84,6,2.83,92.23,227.0
2023-02,Operations,Asia Pacific,450875.27,279088.66,50099.5,121687.11,25.0,26.99,-1.37,184,13,4.18,75.42,446.0
2023-02,Operations,Europe,475669.45,337618.08,54340.0,83711.38,31.0,17.6,3.77,230,15,5.07,90.08,686.0
2023-02,Operations,Latin America,435912.66,300265.67,52976.4,82670.59,23.0,18.96,19.48,121,7,3.42,76.1,298.0
2023-02,Operations,North America,659843.62,508231.45,93675.57,57936.6,37.0,8.78,6.18,300,17,5.17,79.95,744.0
2023-02,Product,Asia Pacific,565534.08,352943.86,116931.78,95658.44,30.0,16.91,1.86,90,6,7.7,91.18,227.0
2023-02,Product,Europe,657925.05,494266.69,129173.51,34484.84,30.0,5.24,-7.63,116,8,7.34,86.96,274.0
2023-02,Product,Latin America,412927.79,275778.39,82781.51,54367.9,20.0,13.17,-13.89,63,3,6.16,91.94,122.0
2023-02,Product,North America,706615.8,532297.54,152748.15,21570.11,36.0,3.05,-11.41,147,9,7.78,73.29,344.0
2023-02,Sales,Asia Pacific,1545965.33,1220052.54,70985.29,254927.5,30.0,16.49,6.31,66,2,1.61,84.84,162.0
2023-02,Sales,Europe,1642358.06,1214633.09,95265.44,332459.52,39.0,20.24,15.37,97,5,1.7,84.72,238.0
2023-02,Sales,Latin America,1044372.59,764863.93,55011.52,224497.13,26.0,21.5,-4.37,55,4,1.66,92.58,153.0
2023-02,Sales,North America,2200723.02,1499392.45,94335.38,606995.2,46.0,27.58,9.76,109,2,2.05,90.03,248.0
2023-03,Customer Support,Asia Pacific,425838.9,259650.57,28589.23,137599.1,41.0,32.31,24.56,473,28,1.0,76.55,1417.0
2023-03,Customer Support,Europe,362305.96,258966.58,29749.88,73589.5,54.0,20.31,-17.63,604,34,0.89,74.43,1508.0
2023-03,Customer Support,Latin America,294663.62,214843.5,19288.31,60531.82,38.0,20.54,23.56,359,13,1.22,88.97,856.0
2023-03,Customer Support,North America,481414.19,369643.93,33049.3,78720.96,60.0,16.35,-9.98,750,39,0.94,76.11,1244.0
2023-03,Engineering,Asia Pacific,1042297.54,638187.59,175964.22,228145.74,61.0,21.89,-0.39,134,4,4.35,70.09,368.0
2023-03,Engineering,Europe,1236292.13,844344.42,177082.11,214865.6,65.0,17.38,31.6,173,5,6.15,81.19,436.0
2023-03,Engineering,Latin America,882004.77,555915.67,131105.57,194983.53,44.0,22.11,10.35,93,4,5.47,76.89,305.0
2023-03,Engineering,North America,1529245.63,1055711.5,216057.5,257476.63,74.0,16.84,10.09,209,13,4.24,78.02,611.0
2023-03,Finance,Asia Pacific,271916.99,193315.96,9221.03,69380.0,17.0,25.52,5.47,33,1,1.91,89.82,97.0
2023-03,Finance,Europe,239641.84,183109.74,8127.71,48404.39,19.0,20.2,0.72,47,3,1.58,90.27,116.0
2023-03,Finance,Latin America,199777.55,136413.75,7091.17,56272.63,13.0,28.17,14.72,27,2,1.52,78.28,47.0
2023-03,Finance,North America,342565.43,267365.69,9796.89,65402.85,21.0,19.09,11.21,62,1,1.41,78.25,104.0
2023-03,HR,Asia Pacific,163540.07,112575.55,2830.38,48134.15,10.0,29.43,-21.49,24,1,2.73,85.64,52.0
2023-03,HR,Europe,214408.89,161393.82,4328.32,48686.76,11.0,22.71,8.14,37,1,3.09,74.73,82.0
2023-03,HR,Latin America,140583.74,85788.42,2696.73,52098.59,8.0,37.06,5.63,19,0,2.36,85.69,37.0
2023-03,HR,North America,228560.18,165735.88,4702.14,58122.16,14.0,25.43,-9.44,47,1,2.58,80.38,112.0
2023-03,Marketing,Asia Pacific,743239.59,539605.78,84094.67,119539.13,23.0,16.08,22.79,50,1,3.0,84.42,138.0
2023-03,Marketing,Europe,941263.57,706914.1,97387.79,136961.68,26.0,14.55,46.15,72,2,3.34,71.82,196.0
2023-03,Marketing,Latin America,659113.55,411859.74,75801.58,171452.23,19.0,26.01,8.0,44,2,2.49,88.73,111.0
2023-03,Marketing,North America,891183.31,561703.13,86721.81,242758.37,30.0,27.24,-20.19,87,6,3.84,78.23,242.0
2023-03,Operations,Asia Pacific,427419.04,340441.08,42799.32,44178.63,30.0,10.34,-6.5,182,5,4.45,78.94,476.0
2023-03,Operations,Europe,626905.08,460430.52,74665.24,91809.32,33.0,14.64,36.76,227,16,4.29,75.96,724.0
2023-03,Operations,Latin America,345256.88,237526.77,43816.52,63913.59,21.0,18.51,-5.37,134,8,3.39,79.9,324.0
2023-03,Operations,North America,709600.83,431477.83,81930.72,196192.28,37.0,27.65,14.18,290,11,4.2,78.47,787.0
2023-03,Product,Asia Pacific,707708.77,444802.97,134868.88,128036.92,28.0,18.09,27.47,95,6,5.85,81.35,238.0
2023-03,Product,Europe,696858.98,452379.58,131463.27,113016.12,34.0,16.22,-2.16,120,9,5.03,81.83,293.0
2023-03,Product,Latin America,412944.4,303137.06,87273.97,22533.37,21.0,5.46,-13.88,74,2,7.57,76.73,136.0
2023-03,Product,North America,780858.88,480569.84,135550.05,164738.99,34.0,21.1,-2.1,144,4,5.13,88.07,351.0
2023-03,Sales,Asia Pacific,1663892.77,1190342.77,78052.57,395497.43,36.0,23.77,14.42,78,3,2.25,72.0,165.0
2023-03,Sales,Europe,1780139.1,1142433.08,73290.65,564415.36,38.0,31.71,25.04,82,6,1.6,91.84,243.0
2023-03,Sales,Latin America,1017294.38,725503.95,59166.22,232624.22,25.0,22.87,-6.85,57,2,2.53,80.72,162.0
2023-03,Sales,North America,1936840.04,1293067.11,82386.36,561386.57,44.0,28.98,-3.4,123,9,1.7,73.89,271.0
2023-04,Customer Support,Asia Pacific,318256.1,232287.42,27180.36,58788.33,48.0,18.47,-6.91,457,31,1.29,80.28,1486.0
2023-04,Customer Support,Europe,416240.77,267559.12,30412.67,118268.97,49.0,28.41,-5.37,571,38,1.1,77.86,1572.0
2023-04,Customer Support,Latin America,248078.13,156476.95,22911.87,68689.31,35.0,27.69,4.03,313,20,0.99,70.98,878.0
2023-04,Customer Support,North America,485840.32,351303.44,32362.02,102174.87,55.0,21.03,-9.15,694,54,1.13,89.46,1351.0
2023-04,Engineering,Asia Pacific,915172.51,566851.57,119651.39,228669.55,60.0,24.99,-12.54,125,8,5.5,94.02,384.0
2023-04,Engineering,Europe,1255252.37,903620.96,205509.14,146122.27,61.0,11.64,33.62,157,4,4.87,89.07,455.0
2023-04,Engineering,Latin America,783671.6,544665.85,137413.73,101592.03,40.0,12.96,-1.95,95,4,5.62,70.71,305.0
2023-04,Engineering,North America,1291179.84,780906.87,180923.08,329349.89,71.0,25.51,-7.05,228,10,5.53,76.81,623.0
2023-04,Finance,Asia Pacific,265880.16,160801.47,8247.05,96831.64,18.0,36.42,3.13,33,1,1.26,71.83,98.0
2023-04,Finance,Europe,277132.04,182252.26,6672.67,88207.12,19.0,31.83,16.47,49,2,1.53,82.28,122.0
2023-04,Finance,Latin America,191554.75,118435.32,6035.54,67083.9,13.0,35.02,10.0,27,1,1.56,78.39,47.0
2023-04,Finance,North America,330021.8,206803.68,8955.47,114262.65,22.0,34.62,7.14,57,1,1.66,82.73,115.0
2023-04,HR,Asia Pacific,200262.53,156727.11,4120.8,39414.61,10.0,19.68,-3.86,26,2,2.13,71.32,56.0
2023-04,HR,Europe,211786.7,164797.95,4399.99,42588.77,13.0,20.11,6.81,32,1,3.21,89.3,87.0
2023-04,HR,Latin America,131798.67,85586.29,2431.86,43780.52,8.0,33.22,-0.97,22,0,2.14,70.83,37.0
2023-04,HR,North America,249990.34,194821.2,4392.42,50776.72,13.0,20.31,-0.95,44,1,2.77,94.43,112.0
2023-04,Marketing,Asia Pacific,663148.57,418942.35,78232.25,165973.97,24.0,25.03,9.56,54,1,2.82,92.26,143.0
2023-04,Marketing,Europe,832862.62,665711.48,71133.71,96017.44,26.0,11.53,29.32,74,4,3.42,70.95,204.0
