date,date_key,department_id,region_id,tickets_resolved,sla_breaches,cycle_time,utilization,backlog,year,quarter,month,month_name,year_month,department_name,region_name,sla_breach_rate,tickets_per_headcount
2022-09-01,20220901,8,1,153,10,4.87,85.24,256,2022,Q3,9,September,2022-09,Product,North America,6.54,5.1
2022-09-01,20220901,8,2,108,7,5.73,93.58,204,2022,Q3,9,September,2022-09,Product,Europe,6.48,3.6
2022-09-01,20220901,8,3,90,5,5.56,78.12,197,2022,Q3,9,September,2022-09,Product,Asia Pacific,5.56,3.0
2022-09-01,20220901,8,4,69,2,6.4,71.54,110,2022,Q3,9,September,2022-09,Product,Latin America,2.9,2.3
2022-10-01,20221001,1,1,214,5,6.11,87.95,528,2022,Q4,10,October,2022-10,Engineering,North America,2.34,7.13
2022-10-01,20221001,1,2,172,13,5.39,85.01,348,2022,Q4,10,October,2022-10,Engineering,Europe,7.56,5.73
2022-10-01,20221001,1,3,136,2,5.81,92.64,299,2022,Q4,10,October,2022-10,Engineering,Asia Pacific,1.47,4.53
2022-10-01,20221001,1,4,101,6,6.48,72.27,259,2022,Q4,10,October,2022-10,Engineering,Latin America,5.94,3.37
2022-10-01,20221001,2,1,109,6,2.21,73.84,203,2022,Q4,10,October,2022-10,Sales,North America,5.5,3.63
2022-10-01,20221001,2,2,90,2,1.87,90.88,194,2022,Q4,10,October,2022-10,Sales,Europe,2.22,3.0
2022-10-01,20221001,2,3,70,5,1.83,79.74,130,2022,Q4,10,October,2022-10,Sales,Asia Pacific,7.14,2.33
2022-10-01,20221001,2,4,55,4,2.52,89.42,120,2022,Q4,10,October,2022-10,Sales,Latin America,7.27,1.83
2022-10-01,20221001,3,1,77,3,2.61,87.76,173,2022,Q4,10,October,2022-10,Marketing,North America,3.9,2.57
2022-10-01,20221001,3,2,60,4,2.77,80.81,155,2022,Q4,10,October,2022-10,Marketing,Europe,6.67,2.0
2022-10-01,20221001,3,3,52,2,2.5,80.04,106,2022,Q4,10,October,2022-10,Marketing,Asia Pacific,3.85,1.73
2022-10-01,20221001,3,4,43,1,3.04,87.57,87,2022,Q4,10,October,2022-10,Marketing,Latin America,2.33,1.43
2022-10-01,20221001,4,1,273,12,4.79,85.24,598,2022,Q4,10,October,2022-10,Operations,North America,4.4,9.1
2022-10-01,20221001,4,2,226,7,4.22,83.23,569,2022,Q4,10,October,2022-10,Operations,Europe,3.1,7.53
2022-10-01,20221001,4,3,175,6,3.66,91.86,366,2022,Q4,10,October,2022-10,Operations,Asia Pacific,3.43,5.83
2022-10-01,20221001,4,4,130,4,4.75,81.86,244,2022,Q4,10,October,2022-10,Operations,Latin America,3.08,4.33
2022-10-01,20221001,5,1,55,3,1.62,87.95,92,2022,Q4,10,October,2022-10,Finance,North America,5.45,1.83
2022-10-01,20221001,5,2,47,1,1.91,70.62,90,2022,Q4,10,October,2022-10,Finance,Europe,2.13,1.57
2022-10-01,20221001,5,3,38,1,1.4,77.57,75,2022,Q4,10,October,2022-10,Finance,Asia Pacific,2.63,1.27
2022-10-01,20221001,5,4,26,1,1.87,86.85,37,2022,Q4,10,October,2022-10,Finance,Latin America,3.85,0.87
2022-10-01,20221001,6,1,46,1,2.19,72.25,94,2022,Q4,10,October,2022-10,HR,North America,2.17,1.53
2022-10-01,20221001,6,2,30,0,2.38,77.04,60,2022,Q4,10,October,2022-10,HR,Europe,0.0,1.0
2022-10-01,20221001,6,3,28,1,2.33,76.13,44,2022,Q4,10,October,2022-10,HR,Asia Pacific,3.57,0.93
2022-10-01,20221001,6,4,17,1,2.25,93.68,34,2022,Q4,10,October,2022-10,HR,Latin America,5.88,0.57
2022-10-01,20221001,7,1,709,44,1.09,77.95,1152,2022,Q4,10,October,2022-10,Customer Support,North America,6.21,23.63
2022-10-01,20221001,7,2,577,13,0.81,81.45,1266,2022,Q4,10,October,2022-10,Customer Support,Europe,2.25,19.23
2022-10-01,20221001,7,3,456,14,1.02,74.94,1172,2022,Q4,10,October,2022-10,Customer Support,Asia Pacific,3.07,15.2
2022-10-01,20221001,7,4,306,6,0.83,93.86,703,2022,Q4,10,October,2022-10,Customer Support,Latin America,1.96,10.2
2022-10-01,20221001,8,1,149,3,5.12,82.72,269,2022,Q4,10,October,2022-10,Product,North America,2.01,4.97
2022-10-01,20221001,8,2,120,9,7.14,85.05,214,2022,Q4,10,October,2022-10,Product,Europe,7.5,4.0
2022-10-01,20221001,8,3,85,6,6.61,84.48,200,2022,Q4,10,October,2022-10,Product,Asia Pacific,7.06,2.83
2022-10-01,20221001,8,4,60,4,5.74,81.06,111,2022,Q4,10,October,2022-10,Product,Latin America,6.67,2.0
2022-11-01,20221101,1,1,231,5,6.08,73.51,568,2022,Q4,11,November,2022-11,Engineering,North America,2.16,7.7
2022-11-01,20221101,1,2,174,5,5.41,77.82,354,2022,Q4,11,November,2022-11,Engineering,Europe,2.87,5.8
2022-11-01,20221101,1,3,142,6,5.0,74.25,309,2022,Q4,11,November,2022-11,Engineering,Asia Pacific,4.23,4.73
2022-11-01,20221101,1,4,107,4,6.38,93.66,262,2022,Q4,11,November,2022-11,Engineering,Latin America,3.74,3.57
2022-11-01,20221101,2,1,107,7,1.99,70.11,208,2022,Q4,11,November,2022-11,Sales,North America,6.54,3.57
2022-11-01,20221101,2,2,90,6,1.73,72.76,210,2022,Q4,11,November,2022-11,Sales,Europe,6.67,3.0
2022-11-01,20221101,2,3,74,4,2.37,80.72,141,2022,Q4,11,November,2022-11,Sales,Asia Pacific,5.41,2.47
2022-11-01,20221101,2,4,51,1,2.33,80.49,130,2022,Q4,11,November,2022-11,Sales,Latin America,1.96,1.7
2022-11-01,20221101,3,1,83,6,3.8,76.05,186,2022,Q4,11,November,2022-11,Marketing,North America,7.23,2.77
2022-11-01,20221101,3,2,65,4,3.08,88.61,161,2022,Q4,11,November,2022-11,Marketing,Europe,6.15,2.17
2022-11-01,20221101,3,3,50,1,3.04,88.89,112,2022,Q4,11,November,2022-11,Marketing,Asia Pacific,2.0,1.67
2022-11-01,20221101,3,4,41,1,3.12,71.11,93,2022,Q4,11,November,2022-11,Marketing,Latin America,2.44,1.37
2022-11-01,20221101,4,1,316,14,3.22,74.24,639,2022,Q4,11,November,2022-11,Operations,North America,4.43,10.53
2022-11-01,20221101,4,2,226,15,3.71,89.09,600,2022,Q4,11,November,2022-11,Operations,Europe,6.64,7.53
2022-11-01,20221101,4,3,171,9,3.49,81.31,396,2022,Q4,11,November,2022-11,Operations,Asia Pacific,5.26,5.7
2022-11-01,20221101,4,4,131,9,4.38,74.8,259,2022,Q4,11,November,2022-11,Operations,Latin America,6.87,4.37
2022-11-01,20221101,5,1,57,2,1.29,80.42,92,2022,Q4,11,November,2022-11,Finance,North America,3.51,1.9
2022-11-01,20221101,5,2,40,1,1.43,93.14,93,2022,Q4,11,November,2022-11,Finance,Europe,2.5,1.33
2022-11-01,20221101,5,3,37,1,1.73,76.5,81,2022,Q4,11,November,2022-11,Finance,Asia Pacific,2.7,1.23
2022-11-01,20221101,5,4,26,1,1.47,72.51,40,2022,Q4,11,November,2022-11,Finance,Latin America,3.85,0.87
2022-11-01,20221101,6,1,39,1,2.24,85.68,101,2022,Q4,11,November,2022-11,HR,North America,2.56,1.3
2022-11-01,20221101,6,2,33,2,2.63,82.4,66,2022,Q4,11,November,2022-11,HR,Europe,6.06,1.1
2022-11-01,20221101,6,3,28,1,2.37,83.63,45,2022,Q4,11,November,2022-11,HR,Asia Pacific,3.57,0.93
2022-11-01,20221101,6,4,19,0,3.04,92.4,35,2022,Q4,11,November,2022-11,HR,Latin America,0.0,0.63
2022-11-01,20221101,7,1,651,46,0.89,85.55,1155,2022,Q4,11,November,2022-11,Customer Support,North America,7.07,21.7
2022-11-01,20221101,7,2,543,42,0.85,80.59,1299,2022,Q4,11,November,2022-11,Customer Support,Europe,7.73,18.1
2022-11-01,20221101,7,3,479,34,0.92,72.03,1232,2022,Q4,11,November,2022-11,Customer Support,Asia Pacific,7.1,15.97
2022-11-01,20221101,7,4,322,19,0.82,73.33,747,2022,Q4,11,November,2022-11,Customer Support,Latin America,5.9,10.73
2022-11-01,20221101,8,1,135,9,4.98,75.39,295,2022,Q4,11,November,2022-11,Product,North America,6.67,4.5
2022-11-01,20221101,8,2,109,6,5.35,85.25,229,2022,Q4,11,November,2022-11,Product,Europe,5.5,3.63
2022-11-01,20221101,8,3,85,5,6.61,79.73,209,2022,Q4,11,November,2022-11,Product,Asia Pacific,5.88,2.83
2022-11-01,20221101,8,4,67,2,6.01,78.59,116,2022,Q4,11,November,2022-11,Product,Latin America,2.99,2.23
2022-12-01,20221201,1,1,228,11,6.35,77.34,586,2022,Q4,12,December,2022-12,Engineering,North America,4.82,7.6
2022-12-01,20221201,1,2,176,9,5.37,71.33,368,2022,Q4,12,December,2022-12,Engineering,Europe,5.11,5.87
2022-12-01,20221201,1,3,127,10,4.77,92.11,326,2022,Q4,12,December,2022-12,Engineering,Asia Pacific,7.87,4.23
2022-12-01,20221201,1,4,97,5,6.1,92.08,265,2022,Q4,12,December,2022-12,Engineering,Latin America,5.15,3.23
2022-12-01,20221201,2,1,112,4,1.64,84.96,227,2022,Q4,12,December,2022-12,Sales,North America,3.57,3.73
2022-12-01,20221201,2,2,87,5,2.23,79.39,212,2022,Q4,12,December,2022-12,Sales,Europe,5.75,2.9
2022-12-01,20221201,2,3,74,5,2.29,70.45,144,2022,Q4,12,December,2022-12,Sales,Asia Pacific,6.76,2.47
2022-12-01,20221201,2,4,48,2,2.36,72.76,138,2022,Q4,12,December,2022-12,Sales,Latin America,4.17,1.6
2022-12-01,20221201,3,1,87,5,3.86,72.09,201,2022,Q4,12,December,2022-12,Marketing,North America,5.75,2.9
2022-12-01,20221201,3,2,61,2,3.68,92.66,167,2022,Q4,12,December,2022-12,Marketing,Europe,3.28,2.03
2022-12-01,20221201,3,3,54,3,3.65,73.04,120,2022,Q4,12,December,2022-12,Marketing,Asia Pacific,5.56,1.8
2022-12-01,20221201,3,4,39,1,3.04,82.73,100,2022,Q4,12,December,2022-12,Marketing,Latin America,2.56,1.3
2022-12-01,20221201,4,1,292,22,3.56,88.1,686,2022,Q4,12,December,2022-12,Operations,North America,7.53,9.73
2022-12-01,20221201,4,2,230,12,4.33,91.52,637,2022,Q4,12,December,2022-12,Operations,Europe,5.22,7.67
2022-12-01,20221201,4,3,164,11,4.03,76.34,424,2022,Q4,12,December,2022-12,Operations,Asia Pacific,6.71,5.47
2022-12-01,20221201,4,4,131,8,3.73,70.1,271,2022,Q4,12,December,2022-12,Operations,Latin America,6.11,4.37
2022-12-01,20221201,5,1,53,3,1.41,81.09,92,2022,Q4,12,December,2022-12,Finance,North America,5.66,1.77
2022-12-01,20221201,5,2,42,2,1.31,86.18,100,2022,Q4,12,December,2022-12,Finance,Europe,4.76,1.4
2022-12-01,20221201,5,3,36,2,1.28,76.27,87,2022,Q4,12,December,2022-12,Finance,Asia Pacific,5.56,1.2
2022-12-01,20221201,5,4,27,1,1.7,80.36,40,2022,Q4,12,December,2022-12,Finance,Latin America,3.7,0.9
2022-12-01,20221201,6,1,45,2,2.59,92.49,104,2022,Q4,12,December,2022-12,HR,North America,4.44,1.5
2022-12-01,20221201,6,2,32,2,3.0,82.87,66,2022,Q4,12,December,2022-12,HR,Europe,6.25,1.07
2022-12-01,20221201,6,3,25,1,2.48,90.91,49,2022,Q4,12,December,2022-12,HR,Asia Pacific,4.0,0.83
2022-12-01,20221201,6,4,21,0,2.99,78.79,35,2022,Q4,12,December,2022-12,HR,Latin America,0.0,0.7
2022-12-01,20221201,7,1,657,28,1.25,75.97,1182,2022,Q4,12,December,2022-12,Customer Support,North America,4.26,21.9
2022-12-01,20221201,7,2,609,13,1.19,78.03,1303,2022,Q4,12,December,2022-12,Customer Support,Europe,2.13,20.3
2022-12-01,20221201,7,3,483,13,1.08,76.85,1238,2022,Q4,12,December,2022-12,Customer Support,Asia Pacific,2.69,16.1
2022-12-01,20221201,7,4,304,8,0.84,89.01,776,2022,Q4,12,December,2022-12,Customer Support,Latin America,2.63,10.13
2022-12-01,20221201,8,1,140,6,7.59,92.77,315,2022,Q4,12,December,2022-12,Product,North America,4.29,4.67
2022-12-01,20221201,8,2,120,4,5.94,85.34,243,2022,Q4,12,December,2022-12,Product,Europe,3.33,4.0
2022-12-01,20221201,8,3,88,3,7.76,90.53,216,2022,Q4,12,December,2022-12,Product,Asia Pacific,3.41,2.93
2022-12-01,20221201,8,4,69,2,5.1,78.81,121,2022,Q4,12,December,2022-12,Product,Latin America,2.9,2.3
2023-01-01,20230101,1,1,197,13,4.9,84.51,588,2023,Q1,1,January,2023-01,Engineering,North America,6.6,6.57
2023-01-01,20230101,1,2,157,11,5.52,93.76,399,2023,Q1,1,January,2023-01,Engineering,Europe,7.01,5.23
2023-01-01,20230101,1,3,130,4,6.15,94.97,342,2023,Q1,1,January,2023-01,Engineering,Asia Pacific,3.08,4.33
2023-01-01,20230101,1,4,106,7,4.89,84.36,282,2023,Q1,1,January,2023-01,Engineering,Latin America,6.6,3.53
2023-01-01,20230101,2,1,120,2,1.94,73.61,232,2023,Q1,1,January,2023-01,Sales,North America,1.67,4.0
2023-01-01,20230101,2,2,96,2,1.82,77.74,223,2023,Q1,1,January,2023-01,Sales,Europe,2.08,3.2
2023-01-01,20230101,2,3,72,2,1.76,75.92,151,2023,Q1,1,January,2023-01,Sales,Asia Pacific,2.78,2.4
2023-01-01,20230101,2,4,51,3,2.06,71.47,145,2023,Q1,1,January,2023-01,Sales,Latin America,5.88,1.7
2023-01-01,20230101,3,1,84,4,2.82,84.27,213,2023,Q1,1,January,2023-01,Marketing,North America,4.76,2.8
2023-01-01,20230101,3,2,72,2,2.9,81.61,180,2023,Q1,1,January,2023-01,Marketing,Europe,2.78,2.4
2023-01-01,20230101,3,3,58,1,2.6,82.39,121,2023,Q1,1,January,2023-01,Marketing,Asia Pacific,1.72,1.93
2023-01-01,20230101,3,4,39,1,3.35,93.74,107,2023,Q1,1,January,2023-01,Marketing,Latin America,2.56,1.3
2023-01-01,20230101,4,1,283,15,4.91,72.94,725,2023,Q1,1,January,2023-01,Operations,North America,5.3,9.43
2023-01-01,20230101,4,2,219,7,4.01,71.9,667,2023,Q1,1,January,2023-01,Operations,Europe,3.2,7.3
2023-01-01,20230101,4,3,170,6,3.44,91.62,440,2023,Q1,1,January,2023-01,Operations,Asia Pacific,3.53,5.67
2023-01-01,20230101,4,4,136,7,4.02,74.81,291,2023,Q1,1,January,2023-01,Operations,Latin America,5.15,4.53
2023-01-01,20230101,5,1,53,1,1.73,75.22,95,2023,Q1,1,January,2023-01,Finance,North America,1.89,1.77
2023-01-01,20230101,5,2,44,2,1.73,85.59,105,2023,Q1,1,January,2023-01,Finance,Europe,4.55,1.47
2023-01-01,20230101,5,3,37,1,1.44,80.95,89,2023,Q1,1,January,2023-01,Finance,Asia Pacific,2.7,1.23
2023-01-01,20230101,5,4,29,1,1.32,70.14,40,2023,Q1,1,January,2023-01,Finance,Latin America,3.45,0.97
2023-01-01,20230101,6,1,41,1,2.67,91.45,110,2023,Q1,1,January,2023-01,HR,North America,2.44,1.37
2023-01-01,20230101,6,2,31,1,2.63,90.26,71,2023,Q1,1,January,2023-01,HR,Europe,3.23,1.03
2023-01-01,20230101,6,3,29,1,2.87,72.8,52,2023,Q1,1,January,2023-01,HR,Asia Pacific,3.45,0.97
2023-01-01,20230101,6,4,19,0,2.79,76.42,35,2023,Q1,1,January,2023-01,HR,Latin America,0.0,0.63
2023-01-01,20230101,7,1,656,13,0.8,72.76,1213,2023,Q1,1,January,2023-01,Customer Support,North America,1.98,21.87
2023-01-01,20230101,7,2,528,41,0.95,73.19,1360,2023,Q1,1,January,2023-01,Customer Support,Europe,7.77,17.6
2023-01-01,20230101,7,3,480,29,0.95,84.04,1306,2023,Q1,1,January,2023-01,Customer Support,Asia Pacific,6.04,16.0
2023-01-01,20230101,7,4,351,21,1.24,91.75,816,2023,Q1,1,January,2023-01,Customer Support,Latin America,5.98,11.7
2023-01-01,20230101,8,1,143,8,7.25,70.14,343,2023,Q1,1,January,2023-01,Product,North America,5.59,4.77
2023-01-01,20230101,8,2,104,5,7.42,75.63,252,2023,Q1,1,January,2023-01,Product,Europe,4.81,3.47
2023-01-01,20230101,8,3,83,3,5.33,79.09,222,2023,Q1,1,January,2023-01,Product,Asia Pacific,3.61,2.77
2023-01-01,20230101,8,4,73,5,5.14,88.15,121,2023,Q1,1,January,2023-01,Product,Latin America,6.85,2.43
2023-02-01,20230201,1,1,198,5,6.41,93.52,595,2023,Q1,2,February,2023-02,Engineering,North America,2.53,6.6
2023-02-01,20230201,1,2,157,5,5.29,84.24,405,2023,Q1,2,February,2023-02,Engineering,Europe,3.18,5.23
2023-02-01,20230201,1,3,141,5,6.31,86.42,354,2023,Q1,2,February,2023-02,Engineering,Asia Pacific,3.55,4.7
2023-02-01,20230201,1,4,107,7,4.73,78.49,302,2023,Q1,2,February,2023-02,Engineering,Latin America,6.54,3.57
2023-02-01,20230201,2,1,109,2,2.05,90.03,248,2023,Q1,2,February,2023-02,Sales,North America,1.83,3.63
2023-02-01,20230201,2,2,97,5,1.7,84.72,238,2023,Q1,2,February,2023-02,Sales,Europe,5.15,3.23
2023-02-01,20230201,2,3,66,2,1.61,84.84,162,2023,Q1,2,February,2023-02,Sales,Asia Pacific,3.03,2.2
2023-02-01,20230201,2,4,55,4,1.66,92.58,153,2023,Q1,2,February,2023-02,Sales,Latin America,7.27,1.83
2023-02-01,20230201,3,1,84,6,2.83,92.23,227,2023,Q1,2,February,2023-02,Marketing,North America,7.14,2.8
2023-02-01,20230201,3,2,70,3,2.58,83.3,184,2023,Q1,2,February,2023-02,Marketing,Europe,4.29,2.33
2023-02-01,20230201,3,3,57,3,3.77,70.37,130,2023,Q1,2,February,2023-02,Marketing,Asia Pacific,5.26,1.9
2023-02-01,20230201,3,4,44,2,2.6,72.03,107,2023,Q1,2,February,2023-02,Marketing,Latin America,4.55,1.47
2023-02-01,20230201,4,1,300,17,5.17,79.95,744,2023,Q1,2,February,2023-02,Operations,North America,5.67,10.0
2023-02-01,20230201,4,2,230,15,5.07,90.08,686,2023,Q1,2,February,2023-02,Operations,Europe,6.52,7.67
2023-02-01,20230201,4,3,184,13,4.18,75.42,446,2023,Q1,2,February,2023-02,Operations,Asia Pacific,7.07,6.13
2023-02-01,20230201,4,4,121,7,3.42,76.1,298,2023,Q1,2,February,2023-02,Operations,Latin America,5.79,4.03
2023-02-01,20230201,5,1,59,2,1.71,71.39,96,2023,Q1,2,February,2023-02,Finance,North America,3.39,1.97
2023-02-01,20230201,5,2,44,1,1.42,71.68,112,2023,Q1,2,February,2023-02,Finance,Europe,2.27,1.47
2023-02-01,20230201,5,3,37,1,1.25,94.37,94,2023,Q1,2,February,2023-02,Finance,Asia Pacific,2.7,1.23
2023-02-01,20230201,5,4,26,1,1.77,89.5,42,2023,Q1,2,February,2023-02,Finance,Latin America,3.85,0.87
2023-02-01,20230201,6,1,43,0,3.16,85.08,111,2023,Q1,2,February,2023-02,HR,North America,0.0,1.43
2023-02-01,20230201,6,2,36,2,3.24,91.85,78,2023,Q1,2,February,2023-02,HR,Europe,5.56,1.2
2023-02-01,20230201,6,3,25,1,3.03,75.77,52,2023,Q1,2,February,2023-02,HR,Asia Pacific,4.0,0.83
2023-02-01,20230201,6,4,22,0,3.09,70.1,35,2023,Q1,2,February,2023-02,HR,Latin America,0.0,0.73
2023-02-01,20230201,7,1,726,24,1.14,84.14,1224,2023,Q1,2,February,2023-02,Customer Support,North America,3.31,24.2
2023-02-01,20230201,7,2,524,22,0.89,89.81,1403,2023,Q1,2,February,2023-02,Customer Support,Europe,4.2,17.47
2023-02-01,20230201,7,3,413,20,0.85,73.22,1325,2023,Q1,2,February,2023-02,Customer Support,Asia Pacific,4.84,13.77
2023-02-01,20230201,7,4,361,27,1.21,78.35,835,2023,Q1,2,February,2023-02,Customer Support,Latin America,7.48,12.03
2023-02-01,20230201,8,1,147,9,7.78,73.29,344,2023,Q1,2,February,2023-02,Product,North America,6.12,4.9
2023-02-01,20230201,8,2,116,8,7.34,86.96,274,2023,Q1,2,February,2023-02,Product,Europe,6.9,3.87
2023-02-01,20230201,8,3,90,6,7.7,91.18,227,2023,Q1,2,February,2023-02,Product,Asia Pacific,6.67,3.0
2023-02-01,20230201,8,4,63,3,6.16,91.94,122,2023,Q1,2,February,2023-02,Product,Latin America,4.76,2.1
2023-03-01,20230301,1,1,209,13,4.24,78.02,611,2023,Q1,3,March,2023-03,Engineering,North America,6.22,6.97
2023-03-01,20230301,1,2,173,5,6.15,81.19,436,2023,Q1,3,March,2023-03,Engineering,Europe,2.89,5.77
2023-03-01,20230301,1,3,134,4,4.35,70.09,368,2023,Q1,3,March,2023-03,Engineering,Asia Pacific,2.99,4.47
2023-03-01,20230301,1,4,93,4,5.47,76.89,305,2023,Q1,3,March,2023-03,Engineering,Latin America,4.3,3.1
2023-03-01,20230301,2,1,123,9,1.7,73.89,271,2023,Q1,3,March,2023-03,Sales,North America,7.32,4.1
2023-03-01,20230301,2,2,82,6,1.6,91.84,243,2023,Q1,3,March,2023-03,Sales,Europe,7.32,2.73
2023-03-01,20230301,2,3,78,3,2.25,72.0,165,2023,Q1,3,March,2023-03,Sales,Asia Pacific,3.85,2.6
2023-03-01,20230301,2,4,57,2,2.53,80.72,162,2023,Q1,3,March,2023-03,Sales,Latin America,3.51,1.9
2023-03-01,20230301,3,1,87,6,3.84,78.23,242,2023,Q1,3,March,2023-03,Marketing,North America,6.9,2.9
2023-03-01,20230301,3,2,72,2,3.34,71.82,196,2023,Q1,3,March,2023-03,Marketing,Europe,2.78,2.4
2023-03-01,20230301,3,3,50,1,3.0,84.42,138,2023,Q1,3,March,2023-03,Marketing,Asia Pacific,2.0,1.67
2023-03-01,20230301,3,4,44,2,2.49,88.73,111,2023,Q1,3,March,2023-03,Marketing,Latin America,4.55,1.47
2023-03-01,20230301,4,1,290,11,4.2,78.47,787,2023,Q1,3,March,2023-03,Operations,North America,3.79,9.67
2023-03-01,20230301,4,2,227,16,4.29,75.96,724,2023,Q1,3,March,2023-03,Operations,Europe,7.05,7.57
2023-03-01,20230301,4,3,182,5,4.45,78.94,476,2023,Q1,3,March,2023-03,Operations,Asia Pacific,2.75,6.07
2023-03-01,20230301,4,4,134,8,3.39,79.9,324,2023,Q1,3,March,2023-03,Operations,Latin America,5.97,4.47
2023-03-01,20230301,5,1,62,1,1.41,78.25,104,2023,Q1,3,March,2023-03,Finance,North America,1.61,2.07
2023-03-01,20230301,5,2,47,3,1.58,90.27,116,2023,Q1,3,March,2023-03,Finance,Europe,6.38,1.57
2023-03-01,20230301,5,3,33,1,1.91,89.82,97,2023,Q1,3,March,2023-03,Finance,Asia Pacific,3.03,1.1
2023-03-01,20230301,5,4,27,2,1.52,78.28,47,2023,Q1,3,March,2023-03,Finance,Latin America,7.41,0.9
2023-03-01,20230301,6,1,47,1,2.58,80.38,112,2023,Q1,3,March,2023-03,HR,North America,2.13,1.57
2023-03-01,20230301,6,2,37,1,3.09,74.73,82,2023,Q1,3,March,2023-03,HR,Europe,2.7,1.23
2023-03-01,20230301,6,3,24,1,2.73,85.64,52,2023,Q1,3,March,2023-03,HR,Asia Pacific,4.17,0.8
2023-03-01,20230301,6,4,19,0,2.36,85.69,37,2023,Q1,3,March,2023-03,HR,Latin America,0.0,0.63
2023-03-01,20230301,7,1,750,39,0.94,76.11,1244,2023,Q1,3,March,2023-03,Customer Support,North America,5.2,25.0
2023-03-01,20230301,7,2,604,34,0.89,74.43,1508,2023,Q1,3,March,2023-03,Customer Support,Europe,5.63,20.13
2023-03-01,20230301,7,3,473,28,1.0,76.55,1417,2023,Q1,3,March,2023-03,Customer Support,Asia Pacific,5.92,15.77
2023-03-01,20230301,7,4,359,13,1.22,88.97,856,2023,Q1,3,March,2023-03,Customer Support,Latin America,3.62,11.97
2023-03-01,20230301,8,1,144,4,5.13,88.07,351,2023,Q1,3,March,2023-03,Product,North America,2.78,4.8
2023-03-01,20230301,8,2,120,9,5.03,81.83,293,2023,Q1,3,March,2023-03,Product,Europe,7.5,4.0
2023-03-01,20230301,8,3,95,6,5.85,81.35,238,2023,Q1,3,March,2023-03,Product,Asia Pacific,6.32,3.17
2023-03-01,20230301,8,4,74,2,7.57,76.73,136,2023,Q1,3,March,2023-03,Product,Latin America,2.7,2.47
2023-04-01,20230401,1,1,228,10,5.53,76.81,623,2023,Q2,4,April,2023-04,Engineering,North America,4.39,7.6
2023-04-01,20230401,1,2,157,4,4.87,89.07,455,2023,Q2,4,April,2023-04,Engineering,Europe,2.55,5.23
2023-04-01,20230401,1,3,125,8,5.5,94.02,384,2023,Q2,4,April,2023-04,Engineering,Asia Pacific,6.4,4.17
2023-04-01,20230401,1,4,95,4,5.62,70.71,305,2023,Q2,4,April,2023-04,Engineering,Latin America,4.21,3.17
2023-04-01,20230401,2,1,109,3,2.03,82.19,274,2023,Q2,4,April,2023-04,Sales,North America,2.75,3.63
2023-04-01,20230401,2,2,93,5,1.89,70.34,244,2023,Q2,4,April,2023-04,Sales,Europe,5.38,3.1
2023-04-01,20230401,2,3,71,2,1.98,85.7,172,2023,Q2,4,April,2023-04,Sales,Asia Pacific,2.82,2.37
2023-04-01,20230401,2,4,51,2,2.21,91.52,169,2023,Q2,4,April,2023-04,Sales,Latin America,3.92,1.7
2023-04-01,20230401,3,1,89,3,2.95,91.99,242,2023,Q2,4,April,2023-04,Marketing,North America,3.37,2.97
2023-04-01,20230401,3,2,74,4,3.42,70.95,204,2023,Q2,4,April,2023-04,Marketing,Europe,5.41,2.47
2023-04-01,20230401,3,3,54,1,2.82,92.26,143,2023,Q2,4,April,2023-04,Marketing,Asia Pacific,1.85,1.8
2023-04-01,20230401,3,4,40,0,3.47,87.57,115,2023,Q2,4,April,2023-04,Marketing,Latin America,0.0,1.33
2023-04-01,20230401,4,1,295,13,4.39,75.83,842,2023,Q2,4,April,2023-04,Operations,North America,4.41,9.83
2023-04-01,20230401,4,2,231,8,4.1,90.14,731,2023,Q2,4,April,2023-04,Operations,Europe,3.46,7.7
2023-04-01,20230401,4,3,174,10,3.83,89.81,480,2023,Q2,4,April,2023-04,Operations,Asia Pacific,5.75,5.8
2023-04-01,20230401,4,4,143,3,3.23,92.46,340,2023,Q2,4,April,2023-04,Operations,Latin America,2.1,4.77
2023-04-01,20230401,5,1,57,1,1.66,82.73,115,2023,Q2,4,April,2023-04,Finance,North America,1.75,1.9
2023-04-01,20230401,5,2,49,2,1.53,82.28,122,2023,Q2,4,April,2023-04,Finance,Europe,4.08,1.63
2023-04-01,20230401,5,3,33,1,1.26,71.83,98,2023,Q2,4,April,2023-04,Finance,Asia Pacific,3.03,1.1
2023-04-01,20230401,5,4,27,1,1.56,78.39,47,2023,Q2,4,April,2023-04,Finance,Latin America,3.7,0.9
2023-04-01,20230401,6,1,44,1,2.77,94.43,112,2023,Q2,4,April,2023-04,HR,North America,2.27,1.47
2023-04-01,20230401,6,2,32,1,3.21,89.3,87,2023,Q2,4,April,2023-04,HR,Europe,3.12,1.07
2023-04-01,20230401,6,3,26,2,2.13,71.32,56,2023,Q2,4,April,2023-04,HR,Asia Pacific,7.69,0.87
2023-04-01,20230401,6,4,22,0,2.14,70.83,37,2023,Q2,4,April,2023-04,HR,Latin America,0.0,0.73
2023-04-01,20230401,7,1,694,54,1.13,89.46,1351,2023,Q2,4,April,2023-04,Customer Support,North America,7.78,23.13
2023-04-01,20230401,7,2,571,38,1.1,77.86,1572,2023,Q2,4,April,2023-04,Customer Support,Europe,6.65,19.03
2023-04-01,20230401,7,3,457,31,1.29,80.28,1486,2023,Q2,4,April,2023-04,Customer Support,Asia Pacific,6.78,15.23
